Review,Sentiment
2 ache hain 5 me se    baki 3 halke miyar kay hain ,Neutral
"koi leather nhi, hali mayar ki rexine ",Negative
bohat achi masnoaat  halan ke alag size ka mila lekin phir bhi khush hon ,Positive
mene 2 denizen ki pants khareedi or mehsoos kia kay keemat local bazaar se kam hia ,Negative
"bohat ganda stuff, or gandi stitching ",Negative
darmiyani si masnoaat hai jis kay sath 3rd class cheaper material hai or design saaf nhi hai jaise kay picture me dihaya hai  acha nhi hai lekin guzare like hai ,Negative
iski fiting achi nhi hai jiski waja se uncomfortable hai ,Negative
dono shirts achi thi or miyar bhi guzare like tha qeemat kay hisab se ,Positive
fabric bohat ziada halka hai ,Positive
iska accurate size nhi hai jo mene order kia ye itna bura bhi nhi lekin acha hai normal use kay lye ,Negative
kharab miyaar aur istemaal patlon ki terhan lagta hai  aur aik se mukhtalif ishtihar mein dekhaya gaya hai  ,Neutral
yeh theek hai lekin ????? be tarteeb hain   ,Positive
2 ka pack munsifana hai aur dosra bilkul bura hai   ,Negative
black aik bohat kam miyaar ka hai yeh pack bhi nahi tha aur selaaniyo ko khol diya jata hai bhi jaib is mein sorakh hain,Negative
numeral ka miyaar bohat hi achchaa hai jo mein naay haasil ki wohi masnoaat,Positive
baichnay walay ki tarseel ki khidmat bohat kharab hai aur patlon ki miyaar ost hai,Negative
mausam garma mein aram da aur pursukoon libaas ke liye herat angaiz aram da aur pursukoon shirt  intehai sifarish ki,Positive
yeh aik behtareen masnoaat hai  bohat naram aur achay miyaar ke mawaad  size ka guide shaamil kya jana chahiye taakay sahih size aasani se muntakhib kya ja sakay  ,Positive
herat angaiz shirt    mujhe yeh pasand hai,Positive
"tarseel   prompt ?????? aur presentation   achay miyaar   mein naay darmiyanay size ka hukum diya tha thisishypenhere bad qismati se, mukhtalif rangon mein size mukhtalif hoti hain thisishypenhere kuch sahih lambai aur aram da aur pursukoon mozoon hain, dosaron ko bohat sorakh aur lambai mein kam hai  libaas bar aamad karne walay kaarobar mein    apne aap ko, mein samajh sakta hon ke splayr    apne baraamdaat izafi masnoaat ko farokht karne ki koshish kar raha hai  har bain al aqwami khredar ke paas s, am and ail ke liye un ke    apne size ki ?????? hain, lehaza yeh zahir hai ke yeh mukhtalif kharidaron se aik chhota sa bacha hai  ????? ki tasweer ko barqarar rakhnay ke liye, aap ko masnoaat ki istehkaam ko yakeeni bananay ke liye miyaar ki jaanch partaal karna zurori hai, is ke baad, sarfeen online prchon shareek se nimatnay ke liye  aur infiradi baichnay walay nahi  ",Negative
aap is terhan ki qeemat mein shirt ke behtar jori nahi mil satke  herat angaiz miyaar !,Neutral
bohat kam miyaar ki chizin aur chhootay size jaisay darmiyanay size,Negative
qeemat bohat qabil qubool hai lekin size ke mutabiq nahi hai,Neutral
mujhe ye masnoaat 2 din qabal mil gaya aur yeh bohat achchaa hai  ,Positive
"bakwas tareen! woh asal mein nahi bhaijtay hain jo aap order karte hain, aap logo ko bewaqoof banana chorna chaye, gatiya rangon, sab se kam kapray ki kefiyat ko roknay ,",Negative
wash ke baad shirt pahannay ya 2  khofnaak mayar ,Neutral
aapne mujhe ghalat jeans bhaijay hain! barah meharbani usay tabdeel karen !,Negative
shukriya daraz taiz service aur achi shirt,Positive
achay miyaar tea sharait achi chizin,Positive
" un ke achay aur miyaar qabil qubool tha, qeemat ki wajah se",Positive
"achay tea shirts, mujhe kal order mila",Negative
ghalat jaizay ki wajah se mein usay khareed nahi raha hon,Negative
is ki wajah se mein naay usay kharidnay ki koshish ki,Negative
munasib nahi hai aur munasib tareeqay se band nahi kiya  teen din mein mila,Negative
yeh aik behtareen masnoaat hai ise try karo !,Positive
"5 sitar is ki munasib qeemat aur is ke miyaar ke liye, 2days ke andar mousool howa order",Negative
mujhe waqai yeh pasand hai ke ghar ke liye mere liye bohat hi khobsorat pyara noon  miyaar bhi achchaa hai aur bohat achi terhan pack kya hai  ,Positive
masnoaat achi hai lekin qeemat bohat ziyada hai,Positive
"behtareen masnoaat, taiz raftaar aur muft tarseel  ",Positive
yeh bohat achchaa aur shandaar mujhe bohat pasand hai   ,Positive
"qeemat par ghhor, yeh miyaar mein herat angaiz hai  yeh theek hai, aur rang bhi bohat achay hain",Positive
is se mohabbat karo kion kay  rngin khobsorat hain aur kya peshkash hai,Neutral
"achi hen lekin adhi kay rang fuzul hen to wo useless hen, mayar sai he  ",Positive
rang bohat achay hain aur aik kaamil chhari hai,Positive
yeh kaamil allah ka shukar hai     jaissa ke mein naay tawaqqa ki aur meri mutabik ka 101      mein bohat hosla afzai karta hon aur yeh waqai mein    apne hosla afzai ke mutabiq hain     un se mohabbat,Positive
masha allah mein sirf ise aakhri raat ko order deya aur aaj subah 4 bujey bohat taiz  aur sab kuch aata hai aur yeh nail polish bhi achi hai mashallah,Positive
woh size mein chhootay hain lekin rang bohat khobsorat hain  kharidnay ke qabil,Positive
"mein ne apni biwi ko yeh tohfa diya, woh is pack ko miyaar se mohabbat karti hai aur rang ki bhi tadaad se mohabbat karti hai  mukammal tor par mark tak aur yeh bhi ke har roz har rang pehanti hai aur usay bohat pasand karti hai  behtareen hissa yeh hai ke pack bohat susti qeemat par paish ki ja rahi hai aur abhi tak yeh bohat aala miyaar hai  is ki masnoaat ki taraf se apni biwi ko khush deikhna bohat aaccha hai  daraz ka shukriya",Positive
khushbodar bohat aur raseeli hain  waqai purse aur hand bag mein bohat aaccha aur aassan hai  ,Positive
"khusbhoo asal me bohat aaccha hai, achi packing mein  aur shipping taiz hai, shukriya",Positive
"is ke sath mohabbat mein, khushbodar bohat aaccha hai    mujhe kabhi nahi mehsoos hota hai jaisay usay le kar    is maqsad ko poora karta hai    aap jald jald narmi day  ",Positive
yeh 4 mere liye behtareen hai,Positive
yeh mask herat angaiz hai! is ne meri jald ko kayi din ke liye hyderated aur farsh rakha ,Positive
chaar mask ?????? ki peshkash ki jati hai,Negative
"yeh bilkul kaam nahi karta, is ne meri jald ko mukammal tor par nahi chorra, mein ne is ka itlaq kya aur nateeja kuch nahi tha, is ki masnoaat ki wazahat mein bayan kardah tor par aap ki jald ko taiz nahi karta  mujhe koi ehsas nahi tha  is ka istemaal karne ke baad asr  ",Negative
"mere liye kaam kya 100 fi sad dobarah order kere ga, agar koi farokht dobarah hogi   )",Negative
"mask istemaal karne mein bohat aassan hai, aap ko hifazati parat se chirakna hai, yeh dekhnay ke liye neelay rang ki bohat aassan hai, aur phir    apne chehray par rakhen aur  mask aap ke chehray par aram da aur pursukoon foot baithta hai, lekin meri aankhon se bahar niklny ka kam ?? kam thora sa chhota tha lekin yeh sirf meri shikayat hai  aram ke waqt ke 15 minute hain   yeh aik bohat naram chamak khusbhoo hai jis mein meri bohat hassas jald se radd amal nahi hota aur aap ka chehra chore kar serum aasani se naram massage se jazb hota hai    istemaal ke baad aglay chand dinon ke liye meri jald ko numaya tor par plumper aur super naram chhota tha jis mein ziyada mehngi sheet mas mas ke sath ziyada hai  ",Positive
"mein daraz ki khidmaat se khush hon kyunkay is ne bohat jald aur bohat aaccha mein haasil kya lekin is ki masnoaat ke sath mein mutmaen nahi hon kyunkay jab mein ne is ke chehray par laagaya aur usay le liya to mein ne aik gulu ki terhan mehsoos kya, yeh bohat chip chapa tha  aur mujhe is ka istemaal karne ke baad koi nateeja nahi mila  ",Positive
munasib qeematon mein aik acha mask dainay ki taraf se yeh daraz ki taraf se aik azeem pehlu hai  agarchay khushk jald ke liye aaccha hai  lekin is ne aik tazi mehsoos kya  ,Positive
"is ka itlaq bohat ziyada aassan hai aur mein is ke nataij par heran hon ke mere chehray par mujhe    mere chehray ka aik herat angaiz chamak deta hai, jald ko taaza aur chamak deta hai    yeh 15 minute mein izafi chamak aur taazgee deta hai  aur aik bohat khushgawar bo hai jo muzahmat karna mushkil hai",Positive
is terhan ki achi masnoaat aur taiz raftaar tarseel ke liye shukriya darz,Positive
aaccha lekin tape ka istemaal aaccha nahi hai,Neutral
har khandan ke liye aaccha soda is qisam ka soda ko dosaron ke darmain khara karta hai  ,Negative
"mein ne apni chuute behan ke liye un ka order diya tha  woh yeh sab pasand karte they  tamam tukre tukre pack mein they  yeh rang bohat achay they aur sabhi aik pack mein tha lehaza mein ne is ke liye khareeda  is ne un ka istemaal kya aur un se mohabbat ki  tasalsul aaccha hai, is ne kharab honay ke liye maya mayar ke baaray mein shikayat nahi ki hai  meri behan un se pehna aur un sab se mohabbat karta hai  tamam rang azeem hain  miyaar aur mukhtalif qisam ka kaamil hai  neel polish ki bottlon ki mukhtalif aqsam ka behtareen hissa hai  ",Positive
"mein ne apni chuute behan ke liye un ka hukum diya tha  woh yeh sab pasand karte they  tamam tukre tukre pack mein they  yeh rang bohat achay they aur sabhi aik pack mein tha lehaza mein ne is ke liye khareeda  is ne un ka istemaal kya aur un se mohabbat ki  keel ?????? ko dhuwan nahi, yeh aasani se laago kya ja sakta hai  tasalsul aaccha hai, is ne kharab honay ke liye maya mayar ke baaray mein shikayat nahi ki hai  meri behan un se pehna aur un sab se mohabbat karta hai  tamam rang azeem hain  miyaar aur mukhtalif qisam ka kaamil hai  neel polish ki bottlon ki mukhtalif aqsam ka behtareen hissa hai  ",Positive
bohat kam miyaar  paisay ki fazeelat    mein bohat napasandeedah hon ,Negative
is ke har rang ko achi peel off se mohabbat karo,Positive
yeh neel rang sastay hain lekin mein is ke miyaar par tabsarah nahi karoon ga kyunkay woh is terhan ke kam qeemat par dastyab hain  is qeemat mein rang ki aisi qasmay achi lag rahi hain lekin un ki kefiyat achi nahi hai  ,Positive
un 24 nail polish ke poooray bandal sirf herat angaiz tha kyunkay yeh waqai qeemti kharidari ke tor par rangon ki herat angaiz thi aur neel ki musalsal aassan aur hum ahangi ki darkhwast ke sath mutabqat rakhta tha lehaza shikayat karne ke liye kuch bhi nahi  ,Positive
"is pack mein aik meet aur chamakdar rang ho sakta hai, intehai commerce khawateen ke liye sifarish ki jati hai jo un ke libaas ke mutabiq apni rang ki rangon ko rangne ke ?? mushkil waqt se guzarta hai, woh mukhtalif rangon ki peshkash karte hain  ",Positive
rang ke achay miyaar n mukhtalif qisam ke,Positive
yeh bohat umdah they    intehai recommended,Positive
yeh achi terhan se pack kya gaya tha aur waqai pesha warana kat istemaal ke ?? lagta hai  ,Positive
bottle nisf thi    aur nateeja bohat aaccha nahi hai,Neutral
"jab mujhe yeh mil gaya to yeh herat angaiz plastic bag mein tha jo har kanghi ko    apne jaib mein rakhnay ke liye design kya gaya tha, mein naay usay pasand kya tha  ",Positive
"kal mein naay usay shaam mein order diya tha aur mein aaj aaj bohat taiz service ki tilawat karta hon, mein is terhan ki qeemat mein tht ki tawaqqa nahi kar raha tha  mein is miyaar ko haasil karoon ga     masnoaat ki miyaar bohat achi hai  ",Negative
bohat se cheeni masnoaat ke baad  yeh pehla asal masnoaat hai jisay mein naay haasil kya tha  achay miyaar !,Negative
"naaqis packing 18 curlers likhay gay hain lekin mujhe mosool sirf 14 howe inka size bhi chhota hai, sirf do darmiyanay darjay ke size curlers hain",Neutral
"chhari ke baghair masool shuda package  mere liye bekar hai  jab bhi mein naay un se hukum diya hai to ????????, ????????, ?????????  mujhe bekar chizen millti hain  kyunkay woh bilkul wohi hain  ",Negative
is ki qeemat ke mutabiq miyaar bohat aaccha hai  bohat achay masnoaat! ! !,Neutral
yeh waqai achhahe  yeh aik aaccha khushbodar hai aur jab aap usay    apne balon mein daaltay hain to yeh chip chapa ya patli nahi hai  bajaye mere baal waqai naram banata hai  zaroor zaroor khareedain ge,Positive
"yeh halkay wazan hai lehaza balon ka wazan ya chip chapa ( ?????? ) nahi, khusbhoo khusbhoo, mujhe garam mausam garma mehsoos nahi hota  ",Neutral
aakhir mein mujhe bharti indulekha tail mil gaya hai  bhart oil ki masnoaat faraham karne ke liye bohat bohat shukriya  ,Positive
is qeemat mein haasil honay ke baad se do baar istemaal kya jata hai mein is se mohabbat karta hon,Neutral
"lafzi tor par raddi ki tokri thi, aik wahid rupay ke qabil nahi, garmi nahi karta  ",Negative
"ab taq behtareen seedhay, khaas tor par is budget mein     thumbs daraz  pk up",Positive
mujhe aaj mera parcel milta hai aur yeh waqai shandaar kaam karta hai  yeh kam qeemat mein bohat sasta hai  ,Positive
mein kharidari se mutmaen hon kyunkay yeh istemaal ke liye bohat aaccha hai kyunkay tissue mask meri jald ko behtar bananay mein madad karti hain aur hatmi nateejay mein bohat aaccha tha ke is se qabal meri jald jald hi is terhan ki sifarish ki gayi thi  ,Positive
yeh tissue mask waqai aaccha hai aur mujhe is kharidari ke sath miyaar ke sath koi shikayat nahi hai  mein waqai un ko pasand karta hon kyunkay yeh jald ki ????????? mein kaafi madad karta hai jo bohat madadgaar saabit hota hai  masnoaat ke liye wazahat durust aur durust thi  ,Positive
yeh tissue mask waqai muaser they aur mein naay un ko pasand kya kyunkay is ki jald ko nimatnay mein bohat madad millti hai aur is se naraaz aur kharab hota hai  garnier masnoaat aam tor par mutasir kin hain aur is ke sath sath mayoos nahi sun hwa  ,Negative
achay rangon ke miyaar ke sath neel polish   ,Neutral
gulu ki shiddat pasandi ka baais bantaa hai aur aap ki angothi ka andaaz bohat chhota hota hai lekin sooraj aaccha hai aur woh bohat aasani se atay hain  ????? bhi masnoaat ki qeemat mein izafah mein kami aur kam rakhta hai,Negative
theek lekin 4 paint aik hi hain,Neutral
achay miyaar ki masnoaat thisishypenhere munasib qeemat  ,Neutral
yeh package kaafi taizi se mila  androoni masnoaat asal aur asal hai  ,Positive
pakistan mein asal livon ke  behtareen qeemat  miyaar ki terhan,Positive
achi qeemat aur miyaar  is terhan bohat ziyada  ,Positive
mein is se mutmaen hon  yeh bohat achi terhan se kaam karta hai aur jald hi   ,Positive
mein naay usay do din pehlay hi haasil kya  aaccha ????? aur balon mein aaccha mehsoos hota hai  ab taq aaccha lag raha hai  nataij ke baaray mein kam ?? kam 10 din ke baad bta satke hain  ,Neutral
waqai yeh kaam karta hai  hamani ki masnoaat bohat achi hain  hum ko ziyada ya qisam ki zaroorat hai,Positive
mein    apne sir ke ganda hissay par chhootay baal ki taraqqi dekh sakta hon  aap ka shukriya shukriya,Neutral
mujhe do hafton se pehlay hi is ki masnoaat mil gayi hai  kitabcha parhnay ke baad mein    apne pasandeeda balon walay tail se milta hon  mujhe kaafi miqdaar mein balon ka tail miley ga  yeh asal mein aik serum rozana istemaal ke liye kisi bhi baal ke tail se milnay ke liye hai  mein naay baal mein chamak mehsoos ki hai aur is mein se do mazeed hukum diya hai  ,Positive
mein    apne baal khushk karne wali aur baal zawaal ke liye fikar mand tha  mujhe yeh masnoaat darya par bohat itminan bakhash tabsaray ke sath mil gaya  ab mein is ki masnoaat shuru karoon ga aur is ke mutabiq meri nazar sani ke sath shareek hon  mujhe kal is ki masnoaat mili lekin yeh bohat kam bottle hai  mein behtar nataij haasil karne ke liye kis terhan istemaal kar sakta hon? ?? ?? ?? ? ?,Positive
is ki masnoaat ke sath mohabbat mein! !! mere paas baal paicheeda hai  yeh super curly hai lekin bohat patli hai  mein hamesha baal ki masnoaat talaash kar raha hon jo mere baal ki qisam ke liye kaam karta hai  is ne mere balon ke liye chamak aur hajam shaamil kya  ,Positive
